SeqID,Ini_Species,TaxID,mol_type,length,Ini_sciname,kew_id,family,genus,species,infraspecies,sci_name,rank,taxonomic_status,accepted_kew_id,accepted_name,reviewed
XR_003602233.1,Vigna unguiculata,3917,rRNA,1807,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602269.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602270.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602271.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602272.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602273.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602275.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602276.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602277.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602278.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602279.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602280.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602281.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602282.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602283.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602284.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602286.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602287.1,Vigna unguiculata,3917,rRNA,1807,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602288.1,Vigna unguiculata,3917,rRNA,1806,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602289.1,Vigna unguiculata,3917,rRNA,1798,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602302.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602303.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602304.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602305.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602306.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602308.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602309.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602310.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602311.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602312.1,Vigna unguiculata,3917,rRNA,1807,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602340.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602341.1,Vigna unguiculata,3917,rRNA,1807,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602342.1,Vigna unguiculata,3917,rRNA,1807,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602350.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602356.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602357.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602358.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602359.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602360.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602361.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602363.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602364.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602378.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602379.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602380.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602381.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602382.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602383.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602384.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602399.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602400.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602401.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602402.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602403.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602404.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602405.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602407.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602748.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602749.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602750.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003602751.1,Vigna unguiculata,3917,rRNA,1807,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003604215.1,Vigna unguiculata,3917,rRNA,1808,Vigna unguiculata,1127257-2,Fabaceae,Vigna,unguiculata,,Vigna unguiculata,SPECIES,Accepted,,,
XR_003628197.1,Camellia sinensis,4442,rRNA,1805,Camellia sinensis,828548-1,Theaceae,Camellia,sinensis,,Camellia sinensis,SPECIES,Accepted,,,
XR_003630392.1,Camellia sinensis,4442,rRNA,1808,Camellia sinensis,828548-1,Theaceae,Camellia,sinensis,,Camellia sinensis,SPECIES,Accepted,,,
XR_003634879.1,Camellia sinensis,4442,rRNA,1808,Camellia sinensis,828548-1,Theaceae,Camellia,sinensis,,Camellia sinensis,SPECIES,Accepted,,,
XR_003636742.1,Camellia sinensis,4442,rRNA,1808,Camellia sinensis,828548-1,Theaceae,Camellia,sinensis,,Camellia sinensis,SPECIES,Accepted,,,
XR_003638929.1,Camellia sinensis,4442,rRNA,1807,Camellia sinensis,828548-1,Theaceae,Camellia,sinensis,,Camellia sinensis,SPECIES,Accepted,,,
XR_003638931.1,Camellia sinensis,4442,rRNA,1808,Camellia sinensis,828548-1,Theaceae,Camellia,sinensis,,Camellia sinensis,SPECIES,Accepted,,,
XR_003638933.1,Camellia sinensis,4442,rRNA,1807,Camellia sinensis,828548-1,Theaceae,Camellia,sinensis,,Camellia sinensis,SPECIES,Accepted,,,
XR_003639041.1,Camellia sinensis,4442,rRNA,1808,Camellia sinensis,828548-1,Theaceae,Camellia,sinensis,,Camellia sinensis,SPECIES,Accepted,,,
XR_003639042.1,Camellia sinensis,4442,rRNA,1808,Camellia sinensis,828548-1,Theaceae,Camellia,sinensis,,Camellia sinensis,SPECIES,Accepted,,,
XR_003640544.1,Camellia sinensis,4442,rRNA,1807,Camellia sinensis,828548-1,Theaceae,Camellia,sinensis,,Camellia sinensis,SPECIES,Accepted,,,
XR_003647463.1,Camellia sinensis,4442,rRNA,1807,Camellia sinensis,828548-1,Theaceae,Camellia,sinensis,,Camellia sinensis,SPECIES,Accepted,,,
XR_003647464.1,Camellia sinensis,4442,rRNA,1807,Camellia sinensis,828548-1,Theaceae,Camellia,sinensis,,Camellia sinensis,SPECIES,Accepted,,,
XR_003647465.1,Camellia sinensis,4442,rRNA,1807,Camellia sinensis,828548-1,Theaceae,Camellia,sinensis,,Camellia sinensis,SPECIES,Accepted,,,
XR_003647466.1,Camellia sinensis,4442,rRNA,1807,Camellia sinensis,828548-1,Theaceae,Camellia,sinensis,,Camellia sinensis,SPECIES,Accepted,,,
XR_003647761.1,Camellia sinensis,4442,rRNA,1806,Camellia sinensis,828548-1,Theaceae,Camellia,sinensis,,Camellia sinensis,SPECIES,Accepted,,,
XR_003647762.1,Camellia sinensis,4442,rRNA,1807,Camellia sinensis,828548-1,Theaceae,Camellia,sinensis,,Camellia sinensis,SPECIES,Accepted,,,
XR_003647763.1,Camellia sinensis,4442,rRNA,1797,Camellia sinensis,828548-1,Theaceae,Camellia,sinensis,,Camellia sinensis,SPECIES,Accepted,,,
XR_003647764.1,Camellia sinensis,4442,rRNA,1806,Camellia sinensis,828548-1,Theaceae,Camellia,sinensis,,Camellia sinensis,SPECIES,Accepted,,,
XR_003648267.1,Camellia sinensis,4442,rRNA,1790,Camellia sinensis,828548-1,Theaceae,Camellia,sinensis,,Camellia sinensis,SPECIES,Accepted,,,
XR_003648405.1,Camellia sinensis,4442,rRNA,1808,Camellia sinensis,828548-1,Theaceae,Camellia,sinensis,,Camellia sinensis,SPECIES,Accepted,,,
XR_003648965.1,Camellia sinensis,4442,rRNA,1808,Camellia sinensis,828548-1,Theaceae,Camellia,sinensis,,Camellia sinensis,SPECIES,Accepted,,,
XR_003650137.1,Camellia sinensis,4442,rRNA,1806,Camellia sinensis,828548-1,Theaceae,Camellia,sinensis,,Camellia sinensis,SPECIES,Accepted,,,
XR_003660316.1,Glycine soja,3848,rRNA,1808,Glycine soja,920989-1,Fabaceae,Glycine,max,soja,Glycine max subsp. soja,SUBSPECIES,Homotypic_Synonym,,,
XR_003660317.1,Glycine soja,3848,rRNA,1810,Glycine soja,920989-1,Fabaceae,Glycine,max,soja,Glycine max subsp. soja,SUBSPECIES,Homotypic_Synonym,,,
XR_003664934.1,Glycine soja,3848,rRNA,1808,Glycine soja,920989-1,Fabaceae,Glycine,max,soja,Glycine max subsp. soja,SUBSPECIES,Homotypic_Synonym,,,
XR_003665114.1,Glycine soja,3848,rRNA,1808,Glycine soja,920989-1,Fabaceae,Glycine,max,soja,Glycine max subsp. soja,SUBSPECIES,Homotypic_Synonym,,,
XR_003699429.1,Dendrobium catenatum,906689,rRNA,1813,Dendrobium catenatum,628025-1,Orchidaceae,Dendrobium,moniliforme,,Dendrobium moniliforme,SPECIES,Synonym,,,
XR_003737233.1,Prosopis alba,207710,rRNA,1809,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003737234.1,Prosopis alba,207710,rRNA,1806,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003737816.1,Prosopis alba,207710,rRNA,1786,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740795.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740796.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740797.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740805.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740836.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740837.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740838.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740863.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740864.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740865.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740866.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740867.1,Prosopis alba,207710,rRNA,1807,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740883.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740890.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740891.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740892.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740893.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740894.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740895.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740921.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740922.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740928.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740929.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740930.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740931.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740932.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740933.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740935.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740936.1,Prosopis alba,207710,rRNA,1805,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740951.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740952.1,Prosopis alba,207710,rRNA,1810,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740953.1,Prosopis alba,207710,rRNA,1812,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740961.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740968.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740974.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003740975.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003741000.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003741001.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003741061.1,Prosopis alba,207710,rRNA,1808,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003741062.1,Prosopis alba,207710,rRNA,1807,Prosopis alba,515783-1,Fabaceae,Prosopis,alba,,Prosopis alba,SPECIES,Accepted,,,
XR_003775769.1,Malus domestica,3750,rRNA,1799,Malus domestica,726282-1,Rosaceae,Malus,domestica,,Malus domestica,SPECIES,Accepted,,,
XR_003775770.1,Malus domestica,3750,rRNA,1811,Malus domestica,726282-1,Rosaceae,Malus,domestica,,Malus domestica,SPECIES,Accepted,,,
XR_003803625.1,Cajanus cajan,3821,rRNA,1805,Cajanus cajan,1152177-2,Fabaceae,Cajanus,cajan,,Cajanus cajan,SPECIES,Accepted,,,
XR_003816679.1,Arachis hypogaea,3818,rRNA,1808,Arachis hypogaea,318562-2,Fabaceae,Arachis,hypogaea,,Arachis hypogaea,SPECIES,Accepted,,,
XR_003817538.1,Arachis hypogaea,3818,rRNA,1809,Arachis hypogaea,318562-2,Fabaceae,Arachis,hypogaea,,Arachis hypogaea,SPECIES,Accepted,,,
XR_004003773.1,Syzygium oleosum,219896,rRNA,1809,Syzygium oleosum,913387-1,Myrtaceae,Syzygium,oleosum,,Syzygium oleosum,SPECIES,Accepted,,,
XR_004003868.1,Syzygium oleosum,219896,rRNA,1809,Syzygium oleosum,913387-1,Myrtaceae,Syzygium,oleosum,,Syzygium oleosum,SPECIES,Accepted,,,
XR_004003924.1,Syzygium oleosum,219896,rRNA,1809,Syzygium oleosum,913387-1,Myrtaceae,Syzygium,oleosum,,Syzygium oleosum,SPECIES,Accepted,,,
XR_004004015.1,Syzygium oleosum,219896,rRNA,1809,Syzygium oleosum,913387-1,Myrtaceae,Syzygium,oleosum,,Syzygium oleosum,SPECIES,Accepted,,,
XR_004004026.1,Syzygium oleosum,219896,rRNA,1809,Syzygium oleosum,913387-1,Myrtaceae,Syzygium,oleosum,,Syzygium oleosum,SPECIES,Accepted,,,
XR_004004038.1,Syzygium oleosum,219896,rRNA,1809,Syzygium oleosum,913387-1,Myrtaceae,Syzygium,oleosum,,Syzygium oleosum,SPECIES,Accepted,,,
XR_004004048.1,Syzygium oleosum,219896,rRNA,1809,Syzygium oleosum,913387-1,Myrtaceae,Syzygium,oleosum,,Syzygium oleosum,SPECIES,Accepted,,,
XR_004014275.1,Rhodamnia argentea,178133,rRNA,1809,Rhodamnia argentea,601108-1,Myrtaceae,Rhodamnia,argentea,,Rhodamnia argentea,SPECIES,Accepted,,,
XR_004014426.1,Rhodamnia argentea,178133,rRNA,1791,Rhodamnia argentea,601108-1,Myrtaceae,Rhodamnia,argentea,,Rhodamnia argentea,SPECIES,Accepted,,,
XR_004084291.1,Quercus lobata,97700,rRNA,1809,Quercus lobata,296396-1,Fagaceae,Quercus,lobata,,Quercus lobata,SPECIES,Accepted,,,
XR_004084292.1,Quercus lobata,97700,rRNA,1809,Quercus lobata,296396-1,Fagaceae,Quercus,lobata,,Quercus lobata,SPECIES,Accepted,,,
XR_004084294.1,Quercus lobata,97700,rRNA,1809,Quercus lobata,296396-1,Fagaceae,Quercus,lobata,,Quercus lobata,SPECIES,Accepted,,,
XR_004084296.1,Quercus lobata,97700,rRNA,1810,Quercus lobata,296396-1,Fagaceae,Quercus,lobata,,Quercus lobata,SPECIES,Accepted,,,
XR_004087030.1,Quercus lobata,97700,rRNA,1809,Quercus lobata,296396-1,Fagaceae,Quercus,lobata,,Quercus lobata,SPECIES,Accepted,,,
XR_004087556.1,Quercus lobata,97700,rRNA,1809,Quercus lobata,296396-1,Fagaceae,Quercus,lobata,,Quercus lobata,SPECIES,Accepted,,,
XR_004087778.1,Quercus lobata,97700,rRNA,1800,Quercus lobata,296396-1,Fagaceae,Quercus,lobata,,Quercus lobata,SPECIES,Accepted,,,
XR_004087779.1,Quercus lobata,97700,rRNA,1800,Quercus lobata,296396-1,Fagaceae,Quercus,lobata,,Quercus lobata,SPECIES,Accepted,,,
XR_004087780.1,Quercus lobata,97700,rRNA,1800,Quercus lobata,296396-1,Fagaceae,Quercus,lobata,,Quercus lobata,SPECIES,Accepted,,,
XR_004087788.1,Quercus lobata,97700,rRNA,1800,Quercus lobata,296396-1,Fagaceae,Quercus,lobata,,Quercus lobata,SPECIES,Accepted,,,
XR_004087808.1,Quercus lobata,97700,rRNA,1809,Quercus lobata,296396-1,Fagaceae,Quercus,lobata,,Quercus lobata,SPECIES,Accepted,,,
XR_004087812.1,Quercus lobata,97700,rRNA,1800,Quercus lobata,296396-1,Fagaceae,Quercus,lobata,,Quercus lobata,SPECIES,Accepted,,,
XR_004087813.1,Quercus lobata,97700,rRNA,1800,Quercus lobata,296396-1,Fagaceae,Quercus,lobata,,Quercus lobata,SPECIES,Accepted,,,
XR_004087816.1,Quercus lobata,97700,rRNA,1800,Quercus lobata,296396-1,Fagaceae,Quercus,lobata,,Quercus lobata,SPECIES,Accepted,,,
XR_004087820.1,Quercus lobata,97700,rRNA,1799,Quercus lobata,296396-1,Fagaceae,Quercus,lobata,,Quercus lobata,SPECIES,Accepted,,,
XR_004088759.1,Quercus lobata,97700,rRNA,1808,Quercus lobata,296396-1,Fagaceae,Quercus,lobata,,Quercus lobata,SPECIES,Accepted,,,
XR_004096390.1,Ipomoea triloba,35885,rRNA,1811,Ipomoea triloba,129763-2,Convolvulaceae,Ipomoea,triloba,,Ipomoea triloba,SPECIES,Accepted,,,
